Name,AccountExternalId,SecurityExternalId,MarketValue__c,Quantity__c
PA_0419-SBILIFE,PA_0419,SEC_SBILIFE,838239,351
PA_0420-ONGC,PA_0420,SEC_ONGC,1018898,63
PA_0420-HDFCLIFE,PA_0420,SEC_HDFCLIFE,1018898,175
PA_0420-BPCL,PA_0420,SEC_BPCL,1018898,142
PA_0420-APOLLOHOSP,PA_0420,SEC_APOLLOHOSP,1018898,223
PA_0421-HCLTECH,PA_0421,SEC_HCLTECH,3160171,390
PA_0421-TATASTEEL,PA_0421,SEC_TATASTEEL,3160171,297
PA_0421-TATACONSUM,PA_0421,SEC_TATACONSUM,3160171,142
PA_0422-COALINDIA,PA_0422,SEC_COALINDIA,2951409,403
PA_0422-TATACONSUM,PA_0422,SEC_TATACONSUM,2951409,423
PA_0422-TITAN,PA_0422,SEC_TITAN,2951409,124
PA_0422-BPCL,PA_0422,SEC_BPCL,2951409,135
PA_0422-ADANIENT,PA_0422,SEC_ADANIENT,2951409,120
PA_0423-NIFTYBEES,PA_0423,SEC_NIFTYBEES,866573,116
PA_0423-ULTRACEMCO,PA_0423,SEC_ULTRACEMCO,866573,232
PA_0423-HDFCLIFE,PA_0423,SEC_HDFCLIFE,866573,309
PA_0424-SHRIRAMFIN,PA_0424,SEC_SHRIRAMFIN,488258,185
PA_0424-TITAN,PA_0424,SEC_TITAN,488258,238
PA_0424-BPCL,PA_0424,SEC_BPCL,488258,223
PA_0424-SHRIRAMFIN,PA_0424,SEC_SHRIRAMFIN,488258,15
PA_0424-ADANIPORTS,PA_0424,SEC_ADANIPORTS,488258,252
PA_0425-MARUTI,PA_0425,SEC_MARUTI,493083,228
PA_0425-ITC,PA_0425,SEC_ITC,493083,495
PA_0425-WIPRO,PA_0425,SEC_WIPRO,493083,392
PA_0425-SHRIRAMFIN,PA_0425,SEC_SHRIRAMFIN,493083,55
PA_0425-DRREDDY,PA_0425,SEC_DRREDDY,493083,166
PA_0425-LT,PA_0425,SEC_LT,493083,95
PA_0426-JSWSTEEL,PA_0426,SEC_JSWSTEEL,1568476,497
PA_0426-MARUTI,PA_0426,SEC_MARUTI,1568476,31
PA_0426-TCS,PA_0426,SEC_TCS,1568476,120
PA_0426-APOLLOHOSP,PA_0426,SEC_APOLLOHOSP,1568476,326
PA_0427-M&M,PA_0427,SEC_M&M,2172518,242
PA_0427-ADANIENT,PA_0427,SEC_ADANIENT,2172518,272
PA_0427-APOLLOHOSP,PA_0427,SEC_APOLLOHOSP,2172518,289
PA_0427-DRREDDY,PA_0427,SEC_DRREDDY,2172518,108
PA_0427-COALINDIA,PA_0427,SEC_COALINDIA,2172518,382
PA_0428-DIVISLAB,PA_0428,SEC_DIVISLAB,1129348,89
PA_0428-RELIANCE,PA_0428,SEC_RELIANCE,1129348,475
PA_0428-TATACONSUM,PA_0428,SEC_TATACONSUM,1129348,390
PA_0428-ASIANPAINT,PA_0428,SEC_ASIANPAINT,1129348,282
PA_0428-M&M,PA_0428,SEC_M&M,1129348,278
PA_0429-ITC,PA_0429,SEC_ITC,3574783,448
PA_0429-BRITANNIA,PA_0429,SEC_BRITANNIA,3574783,493
PA_0429-ADANIENT,PA_0429,SEC_ADANIENT,3574783,240
PA_0429-ULTRACEMCO,PA_0429,SEC_ULTRACEMCO,3574783,268
PA_0429-TECHM,PA_0429,SEC_TECHM,3574783,96
PA_0430-TATASTEEL,PA_0430,SEC_TATASTEEL,360482,91
PA_0430-TCS,PA_0430,SEC_TCS,360482,472
PA_0430-WIPRO,PA_0430,SEC_WIPRO,360482,239
PA_0430-NESTLEIND,PA_0430,SEC_NESTLEIND,360482,109
PA_0430-EICHERMOT,PA_0430,SEC_EICHERMOT,360482,17
PA_0430-TCS,PA_0430,SEC_TCS,360482,409
PA_0431-INDUSINDBK,PA_0431,SEC_INDUSINDBK,1260995,38
PA_0431-WIPRO,PA_0431,SEC_WIPRO,1260995,20
PA_0431-ONGC,PA_0431,SEC_ONGC,1260995,452
PA_0431-HDFCLIFE,PA_0431,SEC_HDFCLIFE,1260995,71
PA_0432-HINDALCO,PA_0432,SEC_HINDALCO,163388,256
PA_0432-ONGC,PA_0432,SEC_ONGC,163388,118
PA_0432-ONGC,PA_0432,SEC_ONGC,163388,40
PA_0432-COALINDIA,PA_0432,SEC_COALINDIA,163388,466
PA_0432-BAJAJ-AUTO,PA_0432,SEC_BAJAJ-AUTO,163388,489
PA_0432-NESTLEIND,PA_0432,SEC_NESTLEIND,163388,140
PA_0433-ADANIENT,PA_0433,SEC_ADANIENT,271301,346
PA_0433-ADANIPORTS,PA_0433,SEC_ADANIPORTS,271301,494
PA_0433-ULTRACEMCO,PA_0433,SEC_ULTRACEMCO,271301,422
PA_0433-POWERGRID,PA_0433,SEC_POWERGRID,271301,299
PA_0433-TCS,PA_0433,SEC_TCS,271301,201
PA_0433-SHRIRAMFIN,PA_0433,SEC_SHRIRAMFIN,271301,41
PA_0434-ADANIPORTS,PA_0434,SEC_ADANIPORTS,472206,187
PA_0434-ADANIPORTS,PA_0434,SEC_ADANIPORTS,472206,160
PA_0434-TATASTEEL,PA_0434,SEC_TATASTEEL,472206,432
PA_0434-BRITANNIA,PA_0434,SEC_BRITANNIA,472206,178
PA_0434-INFY,PA_0434,SEC_INFY,472206,469
PA_0434-LIQUIDBEES,PA_0434,SEC_LIQUIDBEES,472206,202
PA_0435-TATAMOTORS,PA_0435,SEC_TATAMOTORS,805501,135
PA_0435-RELIANCE,PA_0435,SEC_RELIANCE,805501,245
PA_0435-DIVISLAB,PA_0435,SEC_DIVISLAB,805501,342
PA_0435-HINDUNILVR,PA_0435,SEC_HINDUNILVR,805501,389
PA_0435-TITAN,PA_0435,SEC_TITAN,805501,189
PA_0435-TCS,PA_0435,SEC_TCS,805501,390
PA_0436-LT,PA_0436,SEC_LT,1928430,415
PA_0436-LT,PA_0436,SEC_LT,1928430,466
PA_0436-HINDALCO,PA_0436,SEC_HINDALCO,1928430,453
PA_0436-MARUTI,PA_0436,SEC_MARUTI,1928430,149
PA_0436-M&M,PA_0436,SEC_M&M,1928430,92
PA_0437-HINDUNILVR,PA_0437,SEC_HINDUNILVR,307363,110
PA_0437-ONGC,PA_0437,SEC_ONGC,307363,61
PA_0437-INDUSINDBK,PA_0437,SEC_INDUSINDBK,307363,312
PA_0437-ITC,PA_0437,SEC_ITC,307363,258
PA_0437-COALINDIA,PA_0437,SEC_COALINDIA,307363,435
PA_0437-RELIANCE,PA_0437,SEC_RELIANCE,307363,44
PA_0438-SBILIFE,PA_0438,SEC_SBILIFE,975001,302
PA_0438-TATASTEEL,PA_0438,SEC_TATASTEEL,975001,58
PA_0438-BHARTIARTL,PA_0438,SEC_BHARTIARTL,975001,477
PA_0438-TATASTEEL,PA_0438,SEC_TATASTEEL,975001,144
PA_0438-EICHERMOT,PA_0438,SEC_EICHERMOT,975001,17
PA_0439-TATACONSUM,PA_0439,SEC_TATACONSUM,297297,217
PA_0439-M&M,PA_0439,SEC_M&M,297297,86
PA_0439-LT,PA_0439,SEC_LT,297297,254
PA_0439-HCLTECH,PA_0439,SEC_HCLTECH,297297,333
PA_0439-BHARTIARTL,PA_0439,SEC_BHARTIARTL,297297,312
PA_0439-JSWSTEEL,PA_0439,SEC_JSWSTEEL,297297,40
PA_0440-DIVISLAB,PA_0440,SEC_DIVISLAB,978539,152
PA_0440-JSWSTEEL,PA_0440,SEC_JSWSTEEL,978539,81
PA_0440-RELIANCE,PA_0440,SEC_RELIANCE,978539,72
PA_0440-JSWSTEEL,PA_0440,SEC_JSWSTEEL,978539,20
PA_0440-BPCL,PA_0440,SEC_BPCL,978539,450
PA_0440-INFY,PA_0440,SEC_INFY,978539,371
PA_0441-BAJAJ-AUTO,PA_0441,SEC_BAJAJ-AUTO,959972,337
PA_0441-SUNPHARMA,PA_0441,SEC_SUNPHARMA,959972,210
PA_0441-SHRIRAMFIN,PA_0441,SEC_SHRIRAMFIN,959972,320
PA_0442-UPL,PA_0442,SEC_UPL,1606814,427
PA_0442-NESTLEIND,PA_0442,SEC_NESTLEIND,1606814,116
PA_0442-CIPLA,PA_0442,SEC_CIPLA,1606814,311
PA_0442-BHARTIARTL,PA_0442,SEC_BHARTIARTL,1606814,153
PA_0442-BHARTIARTL,PA_0442,SEC_BHARTIARTL,1606814,361
PA_0442-LIQUIDBEES,PA_0442,SEC_LIQUIDBEES,1606814,62
PA_0443-MARUTI,PA_0443,SEC_MARUTI,1349400,201
PA_0443-SBILIFE,PA_0443,SEC_SBILIFE,1349400,307
PA_0443-APOLLOHOSP,PA_0443,SEC_APOLLOHOSP,1349400,404
PA_0443-TATACONSUM,PA_0443,SEC_TATACONSUM,1349400,347
PA_0443-M&M,PA_0443,SEC_M&M,1349400,81
PA_0444-ADANIENT,PA_0444,SEC_ADANIENT,1396075,230
PA_0444-SUNPHARMA,PA_0444,SEC_SUNPHARMA,1396075,245
PA_0444-M&M,PA_0444,SEC_M&M,1396075,500
PA_0445-TITAN,PA_0445,SEC_TITAN,5436768,316
PA_0445-RELIANCE,PA_0445,SEC_RELIANCE,5436768,142
PA_0445-WIPRO,PA_0445,SEC_WIPRO,5436768,69
PA_0446-HEROMOTOCO,PA_0446,SEC_HEROMOTOCO,1147095,291
PA_0446-ULTRACEMCO,PA_0446,SEC_ULTRACEMCO,1147095,359
PA_0446-HINDUNILVR,PA_0446,SEC_HINDUNILVR,1147095,401
PA_0446-RELIANCE,PA_0446,SEC_RELIANCE,1147095,90
PA_0446-SBILIFE,PA_0446,SEC_SBILIFE,1147095,156
PA_0447-HINDUNILVR,PA_0447,SEC_HINDUNILVR,617718,47
PA_0447-UPL,PA_0447,SEC_UPL,617718,373
PA_0447-BAJAJ-AUTO,PA_0447,SEC_BAJAJ-AUTO,617718,265
PA_0447-TITAN,PA_0447,SEC_TITAN,617718,273
PA_0447-APOLLOHOSP,PA_0447,SEC_APOLLOHOSP,617718,454
PA_0447-CIPLA,PA_0447,SEC_CIPLA,617718,193
PA_0448-BAJAJ-AUTO,PA_0448,SEC_BAJAJ-AUTO,955417,114
PA_0448-JSWSTEEL,PA_0448,SEC_JSWSTEEL,955417,47
PA_0448-TATASTEEL,PA_0448,SEC_TATASTEEL,955417,103
PA_0448-SHRIRAMFIN,PA_0448,SEC_SHRIRAMFIN,955417,249
PA_0448-NTPC,PA_0448,SEC_NTPC,955417,185
PA_0449-INDUSINDBK,PA_0449,SEC_INDUSINDBK,1646165,291
PA_0449-GRASIM,PA_0449,SEC_GRASIM,1646165,289
PA_0449-BAJAJ-AUTO,PA_0449,SEC_BAJAJ-AUTO,1646165,198
PA_0449-GRASIM,PA_0449,SEC_GRASIM,1646165,386
PA_0449-DRREDDY,PA_0449,SEC_DRREDDY,1646165,328
PA_0450-WIPRO,PA_0450,SEC_WIPRO,2340206,492
PA_0450-SHRIRAMFIN,PA_0450,SEC_SHRIRAMFIN,2340206,429
PA_0450-RELIANCE,PA_0450,SEC_RELIANCE,2340206,108
PA_0450-JSWSTEEL,PA_0450,SEC_JSWSTEEL,2340206,208
